% do not modify the content
% generated by machine
% format: dimension   meta_grid
%         bssid       signal_strength
%         ......      ......

00:23:EB:0B:4F:60 -67
00:25:84:22:F6:30 -70
00:17:DF:AA:9B:A3 -34
00:17:DF:AA:9B:A2 -32
00:23:EB:0B:52:00 -70
00:17:DF:AA:9B:A0 -32
00:23:EB:3A:17:A0 -29

12 49
00:23:EB:0A:BF:50 -84
00:25:84:22:FA:80 -74
00:18:39:CC:77:46 -87
00:23:EB:0A:C2:15 -67
00:23:EB:0B:4F:60 -67
00:25:84:22:F6:30 -78
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -32
00:23:EB:0B:52:00 -66
00:23:EB:0B:4F:F5 -77
00:17:DF:AA:9B:A0 -31
00:23:EB:3A:17:A0 -31

12 49
00:23:EB:0A:BF:50 -84
00:25:84:22:FA:80 -74
00:18:39:CC:77:46 -87
00:23:EB:0A:C2:15 -67
00:23:EB:0B:4F:60 -67
00:25:84:22:F6:30 -78
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -32
00:23:EB:0B:52:00 -66
00:23:EB:0B:4F:F5 -77
00:17:DF:AA:9B:A0 -31
00:23:EB:3A:17:A0 -31

10 49
00:23:EB:3A:13:F0 -70
00:25:84:22:FA:80 -87
00:23:EB:0A:C2:15 -56
00:23:EB:0B:4F:60 -80
00:25:84:22:F6:30 -71
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -81
00:23:EB:0B:52:00 -81
00:17:DF:AA:9B:A0 -29
00:23:EB:3A:17:A0 -28

7 49
00:17:DF:AA:9B:A0 -31
00:25:84:22:FA:80 -66
00:23:EB:0B:4F:60 -81
00:23:EB:0A:C2:15 -78
00:23:EB:3A:17:A0 -29
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -32

11 49
00:25:84:22:FA:80 -66
00:17:DF:AA:C1:23 -81
00:17:DF:AA:C1:22 -80
00:23:EB:0A:C2:15 -78
00:23:EB:0B:4F:60 -81
00:17:DF:AA:C1:20 -83
00:25:84:22:F6:30 -74
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -32
00:17:DF:AA:9B:A0 -31
00:23:EB:3A:17:A0 -29

11 49
00:23:EB:3A:13:F0 -78
00:23:EB:3A:10:90 -81
00:18:39:CC:77:46 -87
00:23:EB:0A:C2:15 -62
00:23:EB:0B:4F:60 -70
00:25:84:22:F6:30 -78
00:17:DF:AA:9B:A3 -35
00:17:DF:AA:9B:A2 -34
00:23:EB:0B:52:00 -70
00:17:DF:AA:9B:A0 -34
00:23:EB:3A:17:A0 -28

15 49
00:0C:CE:21:1B:99 -87
00:23:EB:3A:13:F0 -78
00:23:EB:3A:10:90 -81
00:17:DF:AA:C1:23 -78
00:18:39:CC:77:46 -87
00:17:DF:AA:C1:22 -78
00:23:EB:0A:C2:15 -62
00:23:EB:0B:4F:60 -70
00:17:DF:AA:C1:20 -80
00:25:84:22:F6:30 -78
00:17:DF:AA:9B:A3 -35
00:17:DF:AA:9B:A2 -34
00:23:EB:0B:52:00 -70
00:17:DF:AA:9B:A0 -34
00:23:EB:3A:17:A0 -28

10 49
00:23:EB:0A:BF:50 -84
00:25:84:22:FA:80 -81
00:23:EB:0A:C2:15 -64
00:25:84:22:F6:30 -67
00:17:DF:AA:9B:A3 -32
00:17:DF:AA:9B:A2 -32
00:23:EB:0B:52:00 -64
00:23:EB:0B:4F:F5 -78
00:17:DF:AA:9B:A0 -29
00:23:EB:3A:17:A0 -32

10 49
00:23:EB:3A:13:F0 -76
00:25:84:22:FA:80 -67
00:23:EB:0A:C2:15 -60
00:23:EB:0B:4F:60 -70
00:25:84:22:F6:30 -71
00:17:DF:AA:9B:A3 -42
00:17:DF:AA:9B:A2 -39
00:23:EB:0B:52:00 -57
00:17:DF:AA:9B:A0 -41
00:23:EB:3A:17:A0 -25

13 49
00:23:EB:3A:13:F0 -76
00:25:84:22:FA:80 -67
00:17:DF:AA:C1:23 -76
00:17:DF:AA:C1:22 -76
00:23:EB:0A:C2:15 -60
00:23:EB:0B:4F:60 -70
00:17:DF:AA:C1:20 -74
00:25:84:22:F6:30 -71
00:17:DF:AA:9B:A3 -42
00:17:DF:AA:9B:A2 -39
00:23:EB:0B:52:00 -57
00:17:DF:AA:9B:A0 -41
00:23:EB:3A:17:A0 -25

10 49
00:23:EB:3A:13:F0 -71
00:23:EB:0A:C2:15 -60
00:23:EB:0B:4F:60 -80
00:25:84:22:F6:30 -81
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A2 -49
00:23:EB:0B:52:00 -64
00:23:EB:0B:4F:F5 -83
00:17:DF:AA:9B:A0 -49
00:23:EB:3A:17:A0 -24

6 49
00:17:DF:AA:9B:A0 -29
00:23:EB:0B:4F:60 -69
00:23:EB:0A:C2:15 -66
00:23:EB:3A:17:A0 -32
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -31

10 49
00:23:EB:0A:BF:50 -78
00:17:DF:AA:C1:23 -64
00:17:DF:AA:C1:22 -64
00:23:EB:0A:C2:15 -66
00:23:EB:0B:4F:60 -69
00:17:DF:AA:C1:20 -66
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -31
00:17:DF:AA:9B:A0 -29
00:23:EB:3A:17:A0 -32

10 49
00:0C:CE:21:1B:99 -87
00:23:EB:0A:BF:50 -81
00:18:39:CC:77:46 -87
00:23:EB:0A:C2:15 -71
00:23:EB:0B:4F:60 -83
00:25:84:22:F6:30 -81
00:17:DF:AA:9B:A3 -32
00:17:DF:AA:9B:A2 -35
00:17:DF:AA:9B:A0 -32
00:23:EB:3A:17:A0 -22

9 49
00:23:EB:3A:13:F0 -70
00:25:84:22:FA:80 -64
00:23:EB:0A:C2:15 -67
00:23:EB:0B:4F:60 -78
00:17:DF:AA:9B:A3 -28
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:52:00 -67
00:17:DF:AA:9B:A0 -27
00:23:EB:3A:17:A0 -28

9 49
00:23:EB:3A:13:F0 -70
00:25:84:22:FA:80 -64
00:23:EB:0A:C2:15 -67
00:23:EB:0B:4F:60 -78
00:17:DF:AA:9B:A3 -28
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:52:00 -67
00:17:DF:AA:9B:A0 -27
00:23:EB:3A:17:A0 -28

10 49
00:23:EB:3A:13:F0 -73
00:23:EB:0A:BF:50 -76
00:23:EB:0A:C2:15 -70
00:23:EB:0B:4F:60 -74
00:25:84:22:F6:30 -76
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:52:00 -74
00:17:DF:AA:9B:A0 -29
00:23:EB:3A:17:A0 -24

13 49
00:23:EB:3A:13:F0 -73
00:23:EB:0A:BF:50 -76
00:17:DF:AA:C1:23 -76
00:17:DF:AA:C1:22 -76
00:23:EB:0A:C2:15 -70
00:23:EB:0B:4F:60 -74
00:17:DF:AA:C1:20 -76
00:25:84:22:F6:30 -76
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:52:00 -74
00:17:DF:AA:9B:A0 -29
00:23:EB:3A:17:A0 -24

13 49
00:1E:58:3E:1C:1D -87
00:23:EB:3A:13:F0 -64
00:23:EB:0A:BF:50 -77
00:25:84:22:FA:80 -67
00:23:EB:3A:10:90 -81
00:17:DF:AA:C1:22 -63
00:23:EB:0A:C2:15 -57
00:23:EB:0B:4F:60 -76
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:52:00 -62
00:17:DF:AA:9B:A0 -29
00:23:EB:3A:17:A0 -32

14 49
00:1E:58:3E:1C:1D -83
00:23:EB:3A:13:F0 -66
00:17:DF:AA:9E:C3 -80
00:17:DF:AA:9E:C2 -76
00:25:84:22:FA:80 -67
00:17:DF:AA:9E:C1 -81
00:17:DF:AA:9E:C0 -81
00:23:EB:0B:4F:60 -71
00:23:EB:0A:C2:15 -67
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:52:00 -64
00:17:DF:AA:9B:A0 -28
00:23:EB:3A:17:A0 -29

10 49
00:25:84:22:FA:80 -70
00:17:DF:AA:9E:C1 -81
00:23:EB:0A:C2:15 -73
00:23:EB:0B:4F:60 -73
00:25:84:22:F6:30 -81
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -31
00:23:EB:0B:52:00 -67
00:17:DF:AA:9B:A0 -32
00:23:EB:3A:17:A0 -20

15 49
00:0C:CE:21:1B:99 -84
00:17:DF:AA:9E:C2 -83
00:25:84:22:FA:80 -70
00:17:DF:AA:9E:C1 -81
00:17:DF:AA:C1:23 -64
00:17:DF:AA:C1:22 -64
00:23:EB:0A:C2:15 -73
00:23:EB:0B:4F:60 -73
00:17:DF:AA:C1:20 -63
00:25:84:22:F6:30 -81
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -31
00:23:EB:0B:52:00 -67
00:17:DF:AA:9B:A0 -32
00:23:EB:3A:17:A0 -20

11 49
00:23:EB:3A:13:F0 -62
00:23:EB:0A:BF:50 -81
00:25:84:22:FA:80 -70
00:17:DF:AA:9E:C0 -84
00:18:39:CC:77:46 -87
00:23:EB:0A:C2:15 -62
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -31
00:23:EB:0B:52:00 -55
00:17:DF:AA:9B:A0 -29
00:23:EB:3A:17:A0 -22

10 49
00:23:EB:3A:13:F0 -71
00:25:84:22:FA:80 -63
00:18:39:CC:77:46 -87
00:23:EB:0A:C2:15 -83
00:23:EB:0B:4F:60 -76
00:25:84:22:F6:30 -76
00:17:DF:AA:9B:A3 -22
00:17:DF:AA:9B:A2 -22
00:17:DF:AA:9B:A0 -22
00:23:EB:3A:17:A0 -69

13 49
00:0C:CE:21:1B:99 -84
00:1E:58:3E:1C:1D -87
00:23:EB:3A:13:F0 -71
00:25:84:22:FA:80 -63
00:18:39:CC:77:46 -87
00:17:DF:AA:C1:22 -78
00:23:EB:0A:C2:15 -83
00:23:EB:0B:4F:60 -76
00:25:84:22:F6:30 -76
00:17:DF:AA:9B:A3 -22
00:17:DF:AA:9B:A2 -22
00:17:DF:AA:9B:A0 -22
00:23:EB:3A:17:A0 -69

11 49
00:0C:CE:21:1B:99 -83
00:23:EB:3A:13:F0 -67
00:25:84:22:FA:80 -62
00:23:EB:0A:C2:15 -55
00:23:EB:0B:4F:60 -76
00:25:84:22:F6:30 -78
00:17:DF:AA:9B:A3 -20
00:17:DF:AA:9B:A2 -21
00:23:EB:0B:52:00 -53
00:17:DF:AA:9B:A0 -21
00:23:EB:3A:17:A0 -35

10 49
00:23:EB:3A:13:F0 -81
00:25:84:22:FA:80 -62
00:23:EB:0A:C2:15 -71
00:23:EB:0B:4F:60 -69
00:17:DF:AA:9B:A3 -21
00:17:DF:AA:9B:A2 -21
00:23:EB:0B:52:00 -53
00:23:EB:0B:4F:F5 -76
00:17:DF:AA:9B:A0 -21
00:23:EB:3A:17:A0 -20

15 49
00:0C:CE:21:1B:99 -84
00:1E:58:3E:1C:1D -84
00:23:EB:3A:13:F0 -81
00:25:84:22:FA:80 -62
00:17:DF:AA:C1:23 -67
00:17:DF:AA:C1:22 -66
00:23:EB:0A:C2:15 -71
00:23:EB:0B:4F:60 -69
00:17:DF:AA:C1:20 -66
00:17:DF:AA:9B:A3 -21
00:17:DF:AA:9B:A2 -21
00:23:EB:0B:4F:F5 -76
00:23:EB:0B:52:00 -53
00:17:DF:AA:9B:A0 -21
00:23:EB:3A:17:A0 -20

11 49
00:23:EB:3A:13:F0 -62
00:25:84:22:FA:80 -77
00:18:39:CC:77:46 -87
00:23:EB:0A:C2:15 -81
00:25:84:22:F6:30 -77
00:17:DF:AA:9B:A3 -28
00:17:DF:AA:9B:A2 -27
00:23:EB:0B:52:00 -55
00:23:EB:0B:4F:F5 -81
00:17:DF:AA:9B:A0 -27
00:23:EB:3A:17:A0 -20

11 49
00:23:EB:3A:13:F0 -70
00:23:EB:0A:BF:50 -76
00:25:84:22:FA:80 -77
00:23:EB:0A:C2:15 -60
00:23:EB:0B:4F:60 -87
00:25:84:22:F6:30 -74
00:17:DF:AA:9B:A3 -22
00:17:DF:AA:9B:A2 -22
00:23:EB:0B:52:00 -57
00:17:DF:AA:9B:A0 -22
00:23:EB:3A:17:A0 -18

16 49
00:0C:CE:21:1B:99 -87
00:1E:58:3E:1C:1D -87
00:23:EB:3A:13:F0 -70
00:23:EB:0A:BF:50 -76
00:25:84:22:FA:80 -77
00:17:DF:AA:C1:23 -64
00:17:DF:AA:C1:22 -56
00:23:EB:0B:4F:60 -87
00:23:EB:0A:C2:15 -60
00:17:DF:AA:C1:20 -56
00:25:84:22:F6:30 -74
00:17:DF:AA:9B:A3 -22
00:17:DF:AA:9B:A2 -22
00:23:EB:0B:52:00 -57
00:17:DF:AA:9B:A0 -22
00:23:EB:3A:17:A0 -18

13 49
00:0C:CE:21:1B:99 -87
00:1E:58:3E:1C:1D -87
00:23:EB:3A:13:F0 -66
00:23:EB:0A:BF:50 -80
00:18:39:CC:77:46 -87
00:23:EB:0A:C2:15 -57
00:23:EB:0B:4F:60 -67
00:25:84:22:F6:30 -70
00:17:DF:AA:9B:A3 -28
00:17:DF:AA:9B:A2 -28
00:23:EB:0B:52:00 -53
00:17:DF:AA:9B:A0 -21
00:23:EB:3A:17:A0 -18

11 49
00:23:EB:0A:BF:50 -76
00:23:EB:3A:10:90 -81
00:23:EB:0A:C2:15 -71
00:23:EB:0B:4F:60 -70
00:25:84:22:F6:30 -70
00:17:DF:AA:9B:A3 -25
00:17:DF:AA:9B:A2 -25
00:23:EB:0B:4F:F5 -78
00:23:EB:0B:52:00 -55
00:17:DF:AA:9B:A0 -25
00:23:EB:3A:17:A0 -22

15 49
00:1E:58:3E:1C:1D -84
00:23:EB:0A:BF:50 -76
00:23:EB:3A:10:90 -81
00:17:DF:AA:C1:23 -63
00:17:DF:AA:C1:22 -59
00:23:EB:0A:C2:15 -71
00:23:EB:0B:4F:60 -70
00:17:DF:AA:C1:20 -59
00:25:84:22:F6:30 -70
00:17:DF:AA:9B:A3 -25
00:17:DF:AA:9B:A2 -25
00:23:EB:0B:4F:F5 -78
00:23:EB:0B:52:00 -55
00:17:DF:AA:9B:A0 -25
00:23:EB:3A:17:A0 -22

12 49
00:0C:CE:21:1B:99 -87
00:1E:58:3E:1C:1D -84
00:23:EB:3A:13:F0 -60
00:23:EB:0A:BF:50 -83
00:25:84:22:FA:80 -74
00:18:39:CC:77:46 -87
00:23:EB:0A:C2:15 -73
00:23:EB:0B:4F:60 -62
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -31
00:17:DF:AA:9B:A0 -31
00:23:EB:3A:17:A0 -21

9 49
00:23:EB:3A:13:F0 -59
00:25:84:22:FA:80 -71
00:18:39:CC:77:46 -87
00:23:EB:0A:C2:15 -62
00:23:EB:0B:4F:60 -57
00:17:DF:AA:9B:A3 -32
00:17:DF:AA:9B:A2 -32
00:17:DF:AA:9B:A0 -32
00:23:EB:3A:17:A0 -21

13 49
00:0C:CE:21:1B:99 -84
00:1E:58:3E:1C:1D -85
00:23:EB:3A:13:F0 -59
00:25:84:22:FA:80 -71
00:18:39:CC:77:46 -87
00:17:DF:AA:C1:22 -70
00:23:EB:0A:C2:15 -62
00:23:EB:0B:4F:60 -57
00:17:DF:AA:C1:20 -55
00:17:DF:AA:9B:A3 -32
00:17:DF:AA:9B:A2 -32
00:17:DF:AA:9B:A0 -32
00:23:EB:3A:17:A0 -21

11 49
00:0C:CE:21:1B:99 -85
00:23:EB:3A:13:F0 -59
00:23:EB:0A:BF:50 -78
00:25:84:22:FA:80 -70
00:23:EB:0A:C2:15 -64
00:23:EB:0B:4F:60 -70
00:25:84:22:F6:30 -73
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -31
00:17:DF:AA:9B:A0 -78
00:23:EB:3A:17:A0 -21

7 49
00:23:EB:0B:4F:F5 -74
00:17:DF:AA:9B:A0 -31
00:23:EB:0B:52:00 -66
00:23:EB:0B:4F:60 -67
00:23:EB:3A:17:A0 -20
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -32

8 49
00:0C:CE:21:1B:99 -87
00:17:DF:AA:9E:C3 -81
00:17:DF:AA:9E:C2 -81
00:17:DF:AA:9E:C1 -80
00:17:DF:AA:9E:C0 -83
00:23:EB:0B:4F:60 -67
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -32

16 50
00:0C:CE:21:1B:99 -85
00:23:EB:3A:13:F0 -67
00:17:DF:AA:9E:C3 -80
00:23:EB:0A:BF:50 -84
00:23:EB:3A:11:30 -85
00:17:DF:AA:9E:C2 -80
00:25:84:22:FA:80 -67
00:17:DF:AA:9E:C1 -81
00:18:39:CC:77:46 -87
00:23:EB:0B:4F:60 -74
00:25:84:22:F6:30 -66
00:17:DF:AA:9B:A3 -22
00:17:DF:AA:9B:A2 -22
00:23:EB:0B:52:00 -60
00:17:DF:AA:9B:A0 -22
00:23:EB:3A:17:A0 -28

8 50
00:17:DF:AA:9B:A0 -32
00:25:84:22:FA:80 -66
00:23:EB:0B:4F:60 -76
00:23:EB:0A:C2:15 -63
00:23:EB:3A:13:F0 -77
00:23:EB:3A:17:A0 -25
00:17:DF:AA:9B:A3 -38
00:17:DF:AA:9B:A2 -29

12 50
00:23:EB:3A:13:F0 -77
00:23:EB:0A:BF:50 -83
00:25:84:22:FA:80 -66
00:18:39:CC:77:46 -87
00:23:EB:0A:C2:15 -63
00:23:EB:0B:4F:60 -76
00:25:84:22:F6:30 -69
00:17:DF:AA:9B:A3 -38
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:52:00 -60
00:17:DF:AA:9B:A0 -32
00:23:EB:3A:17:A0 -24

12 50
00:23:EB:3A:13:F0 -73
00:23:EB:0A:BF:50 -80
00:25:84:22:FA:80 -67
00:17:DF:AA:9E:C0 -83
00:23:EB:0A:C2:15 -76
00:23:EB:0B:4F:60 -77
00:25:84:22:F6:30 -77
00:17:DF:AA:9B:A3 -32
00:17:DF:AA:9B:A2 -34
00:23:EB:0B:52:00 -60
00:17:DF:AA:9B:A0 -32
00:23:EB:3A:17:A0 -28

15 50
00:0C:CE:21:1B:99 -87
00:1E:58:3E:1C:1D -84
00:23:EB:3A:13:F0 -73
00:23:EB:0A:BF:50 -80
00:25:84:22:FA:80 -67
00:17:DF:AA:9E:C1 -77
00:17:DF:AA:9E:C0 -77
00:23:EB:0B:4F:60 -77
00:23:EB:0A:C2:15 -76
00:25:84:22:F6:30 -77
00:17:DF:AA:9B:A3 -32
00:17:DF:AA:9B:A2 -34
00:23:EB:0B:52:00 -60
00:17:DF:AA:9B:A0 -32
00:23:EB:3A:17:A0 -28

15 50
00:0C:CE:21:1B:99 -87
00:23:EB:0A:C1:E0 -87
00:17:DF:AA:9E:C3 -76
00:17:DF:AA:9E:C2 -76
00:25:84:22:FA:80 -64
00:17:DF:AA:9E:C1 -77
00:17:DF:AA:9E:C0 -76
00:18:39:CC:77:46 -85
00:25:84:22:F6:30 -67
00:17:DF:AA:9B:A3 -32
00:17:DF:AA:9B:A2 -32
00:23:EB:0B:4F:F5 -80
00:23:EB:0B:52:00 -60
00:17:DF:AA:9B:A0 -28
00:23:EB:3A:17:A0 -28

6 50
00:17:DF:AA:9B:A0 -81
00:23:EB:0B:4F:60 -70
00:23:EB:0A:C2:15 -78
00:23:EB:3A:17:A0 -29
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -31

16 50
00:0C:CE:21:1B:99 -85
00:1E:58:3E:1C:1D -87
00:17:DF:AA:9E:C3 -83
00:17:DF:AA:9E:C0 -84
00:17:DF:AA:C1:23 -73
00:17:DF:AA:C1:22 -74
00:23:EB:0A:C2:15 -78
00:23:EB:0B:4F:60 -70
00:17:DF:AA:C1:20 -73
00:25:84:22:F6:30 -64
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -31
00:23:EB:0B:52:00 -60
00:23:EB:0B:4F:F5 -85
00:17:DF:AA:9B:A0 -81
00:23:EB:3A:17:A0 -29

15 50
00:23:EB:3A:13:F0 -74
00:17:DF:AA:9E:C3 -77
00:23:EB:0A:BF:50 -81
00:25:84:22:FA:80 -62
00:17:DF:AA:9E:C0 -80
00:23:EB:3A:10:90 -81
00:18:39:CC:77:46 -87
00:23:EB:0B:4F:60 -81
00:23:EB:0A:C2:15 -67
00:25:84:22:F6:30 -66
00:17:DF:AA:9B:A3 -28
00:17:DF:AA:9B:A2 -27
00:23:EB:0B:52:00 -69
00:17:DF:AA:9B:A0 -28
00:23:EB:3A:17:A0 -27

16 50
00:23:EB:3A:13:F0 -74
00:17:DF:AA:9E:C3 -77
00:23:EB:0A:BF:50 -81
00:25:84:22:FA:80 -62
00:17:DF:AA:9E:C0 -80
00:23:EB:3A:10:90 -81
00:17:DF:AA:C1:23 -67
00:18:39:CC:77:46 -87
00:23:EB:0B:4F:60 -81
00:23:EB:0A:C2:15 -67
00:25:84:22:F6:30 -66
00:17:DF:AA:9B:A3 -28
00:17:DF:AA:9B:A2 -27
00:23:EB:0B:52:00 -69
00:17:DF:AA:9B:A0 -28
00:23:EB:3A:17:A0 -27

10 50
00:23:EB:3A:13:F0 -69
00:25:84:22:FA:80 -64
00:23:EB:0A:C2:15 -67
00:23:EB:0B:4F:60 -83
00:25:84:22:F6:30 -77
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:52:00 -63
00:17:DF:AA:9B:A0 -29
00:23:EB:3A:17:A0 -28

10 50
00:23:EB:3A:13:F0 -73
00:23:EB:0A:BF:50 -80
00:25:84:22:FA:80 -71
00:23:EB:0A:C2:15 -66
00:23:EB:0B:4F:60 -74
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -31
00:23:EB:0B:52:00 -56
00:17:DF:AA:9B:A0 -31
00:23:EB:3A:17:A0 -24

14 50
00:1E:58:3E:1C:1D -87
00:23:EB:3A:13:F0 -73
00:23:EB:0A:BF:50 -80
00:25:84:22:FA:80 -71
00:17:DF:AA:C1:23 -77
00:17:DF:AA:C1:22 -81
00:23:EB:0A:C2:15 -66
00:23:EB:0B:4F:60 -74
00:17:DF:AA:C1:20 -77
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A2 -31
00:23:EB:0B:52:00 -56
00:17:DF:AA:9B:A0 -31
00:23:EB:3A:17:A0 -24

9 50
00:23:EB:0A:BF:50 -78
00:23:EB:3A:10:90 -83
00:23:EB:0B:4F:60 -74
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:52:00 -62
00:23:EB:0B:4F:F5 -84
00:17:DF:AA:9B:A0 -29
00:23:EB:3A:17:A0 -28

13 50
00:0C:CE:21:1B:99 -87
00:23:EB:0A:BF:50 -78
00:23:EB:3A:10:90 -83
00:17:DF:AA:C1:23 -77
00:17:DF:AA:C1:22 -80
00:23:EB:0B:4F:60 -74
00:17:DF:AA:C1:20 -77
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:4F:F5 -84
00:23:EB:0B:52:00 -62
00:17:DF:AA:9B:A0 -29
00:23:EB:3A:17:A0 -28

11 50
00:23:EB:0A:BF:50 -74
00:25:84:22:FA:80 -62
00:17:DF:AA:9E:C0 -83
00:23:EB:0A:C2:15 -67
00:23:EB:0B:4F:60 -76
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:52:00 -56
00:23:EB:0B:4F:F5 -81
00:17:DF:AA:9B:A0 -29
00:23:EB:3A:17:A0 -28

10 50
00:23:EB:3A:13:F0 -76
00:23:EB:0A:BF:50 -78
00:18:39:CC:77:46 -87
00:23:EB:0A:C2:15 -66
00:23:EB:0B:4F:60 -77
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:52:00 -62
00:17:DF:AA:9B:A0 -31
00:23:EB:3A:17:A0 -28

16 50
00:0C:CE:21:1B:99 -87
00:1E:58:3E:1C:1D -87
00:23:EB:3A:13:F0 -76
00:23:EB:0A:BF:50 -78
00:17:DF:AA:C1:23 -78
00:18:39:CC:77:46 -87
00:17:DF:AA:C1:22 -80
00:23:EB:0B:4F:60 -77
00:23:EB:0A:C2:15 -66
00:17:DF:AA:C1:20 -80
00:25:84:22:F6:30 -80
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:52:00 -62
00:17:DF:AA:9B:A0 -31
00:23:EB:3A:17:A0 -28

16 50
00:17:DF:AA:9E:C3 -80
00:23:EB:0A:BF:50 -77
00:17:DF:AA:9E:C2 -81
00:25:84:22:FA:80 -63
00:17:DF:AA:9E:C1 -81
00:17:DF:AA:9E:C0 -81
00:23:EB:3A:10:90 -80
00:23:EB:0B:4F:60 -73
00:23:EB:0A:C2:15 -67
00:25:84:22:F6:30 -80
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -81
00:23:EB:0B:52:00 -62
00:23:EB:0B:4F:F5 -83
00:17:DF:AA:9B:A0 -29
00:23:EB:3A:17:A0 -78

20 50
00:17:DF:AA:C1:23 -78
00:17:DF:AA:C1:22 -78
00:17:DF:AA:C1:20 -78
00:23:EB:3A:10:90 -80
00:23:EB:0B:4F:60 -73
00:1E:58:3E:1C:1D -87
00:25:84:22:F6:30 -80
00:23:EB:0B:4F:F5 -83
00:23:EB:0A:BF:50 -77
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -81
00:17:DF:AA:9B:A0 -29
00:17:DF:AA:9E:C3 -80
00:23:EB:0A:C2:15 -67
00:17:DF:AA:9E:C2 -81
00:17:DF:AA:9E:C1 -81
00:17:DF:AA:9E:C0 -81
00:23:EB:0B:52:00 -62
00:25:84:22:FA:80 -63
00:23:EB:3A:17:A0 -78

12 50
00:23:EB:3A:13:F0 -70
00:23:EB:0A:BF:50 -80
00:17:DF:AA:9E:C2 -84
00:17:DF:AA:9E:C0 -83
00:23:EB:3A:10:90 -83
00:23:EB:0A:C2:15 -71
00:25:84:22:F6:30 -83
00:17:DF:AA:9B:A3 -28
00:17:DF:AA:9B:A2 -28
00:23:EB:0B:52:00 -57
00:17:DF:AA:9B:A0 -29
00:23:EB:3A:17:A0 -29

11 50
00:23:EB:0A:BF:50 -71
00:25:84:22:FA:80 -74
00:23:EB:3A:10:90 -83
00:23:EB:0A:C2:15 -67
00:23:EB:0B:4F:60 -74
00:25:84:22:F6:30 -78
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:52:00 -55
00:17:DF:AA:9B:A0 -28
00:23:EB:3A:17:A0 -24

15 50
00:1E:58:3E:1C:1D -85
00:23:EB:0A:BF:50 -71
00:25:84:22:FA:80 -74
00:23:EB:3A:10:90 -83
00:17:DF:AA:C1:23 -73
00:17:DF:AA:C1:22 -73
00:23:EB:0A:C2:15 -67
00:23:EB:0B:4F:60 -74
00:17:DF:AA:C1:20 -73
00:25:84:22:F6:30 -78
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A2 -29
00:23:EB:0B:52:00 -55
00:17:DF:AA:9B:A0 -28
00:23:EB:3A:17:A0 -24

15 50
00:23:EB:3A:13:F0 -71
00:17:DF:AA:9E:C3 -81
00:23:EB:0A:BF:50 -81
00:17:DF:AA:9E:C2 -81
00:25:84:22:FA:80 -76
00:17:DF:AA:9E:C1 -80
