% do not modify the content
% generated by machine
% format: dimension   meta_grid
%         bssid       signal_strength
%         ......      ......

00:17:DF:AA:C1:22 -68
00:17:DF:AA:9B:A2 -42
00:17:DF:AA:9B:A3 -45
00:23:EB:0A:BD:F5 -80
00:17:DF:AA:9B:A0 -42
00:17:DF:AA:9E:C0 -67
00:17:DF:AA:9B:A1 -41
00:25:84:22:FE:D0 -73
00:23:EB:3A:10:90 -53
00:23:EB:0B:52:00 -43
00:17:DF:AA:9E:C3 -67
00:17:DF:AA:9E:C1 -66
00:25:84:22:F6:30 -67
00:17:DF:AA:9E:C2 -66
00:17:DF:AA:C1:20 -68
00:23:EB:3A:17:A0 -58

19 68
00:17:DF:AA:C1:23 -74
00:18:39:CC:77:46 -71
00:17:DF:AA:C1:22 -74
00:17:DF:AA:9B:A2 -45
00:17:DF:AA:9B:A3 -42
00:23:EB:0B:4F:F5 -66
00:17:DF:AA:9E:C0 -76
00:17:DF:AA:9B:A0 -45
00:25:84:23:A2:D1 -76
00:23:EB:0B:4D:A1 -65
00:23:EB:0A:BF:50 -58
00:23:EB:0B:52:00 -45
00:23:EB:0B:4D:A0 -69
00:23:EB:3A:10:50 -69
00:17:DF:AA:9E:C1 -77
00:17:DF:AA:9E:C2 -70
00:17:DF:AA:C1:20 -74
00:17:DF:AA:C1:21 -74
00:23:EB:3A:17:A0 -57

18 68
00:17:DF:AA:C1:23 -72
00:18:39:CC:77:46 -71
00:17:DF:AA:C1:22 -65
00:23:EB:3A:13:F0 -69
00:17:DF:AA:9B:A2 -43
00:17:DF:AA:9B:A3 -42
00:17:DF:AA:9B:A0 -43
00:25:84:22:FE:D1 -82
00:23:EB:3A:10:90 -51
00:23:EB:0B:52:00 -46
00:23:EB:0B:4D:A0 -64
00:23:EB:3A:10:50 -67
00:17:DF:AA:9E:C3 -76
00:25:84:22:F6:30 -61
00:17:DF:AA:9E:C2 -76
00:17:DF:AA:C1:20 -69
00:17:DF:AA:C1:21 -71
00:23:EB:3A:17:A0 -58

19 59
00:17:DF:AA:C1:23 -59
00:23:EB:3A:13:F0 -53
00:18:39:CC:77:46 -64
00:17:DF:AA:C1:22 -59
00:17:DF:AA:9B:A2 -33
00:17:DF:AA:9B:A3 -33
00:17:DF:AA:9E:C0 -62
00:17:DF:AA:9B:A0 -33
00:23:EB:0A:CB:F0 -84
00:17:DF:AA:9B:A1 -33
00:25:84:23:A2:D1 -73
00:25:84:22:FE:D1 -70
00:23:EB:0B:4D:A1 -63
00:23:EB:3A:10:90 -55
00:25:84:22:FB:31 -77
00:25:84:22:F6:30 -62
00:17:DF:AA:9E:C2 -62
00:17:DF:AA:C1:20 -58
00:23:EB:3A:17:A0 -46

16 59
00:17:DF:AA:C1:23 -54
00:18:39:CC:77:46 -62
00:17:DF:AA:C1:22 -54
00:23:EB:3A:13:F0 -54
00:17:DF:AA:9B:A2 -30
00:17:DF:AA:9B:A3 -31
00:23:EB:0B:4F:F5 -70
00:17:DF:AA:9B:A0 -31
00:23:EB:0B:4D:A1 -62
00:23:EB:0A:BF:50 -75
00:23:EB:0B:52:00 -48
00:25:84:22:FB:31 -83
00:23:EB:0B:4F:60 -56
00:17:DF:AA:9E:C3 -65
00:17:DF:AA:9E:C2 -64
00:23:EB:3A:17:A0 -51

16 59
00:23:EB:3A:13:F0 -55
00:17:DF:AA:C1:22 -55
00:18:39:CC:77:46 -67
00:17:DF:AA:9B:A2 -29
00:17:DF:AA:9B:A0 -29
00:17:DF:AA:9E:C0 -61
00:23:EB:0A:C1:E0 -75
00:23:EB:0B:4D:A1 -62
00:23:EB:0A:BF:50 -54
00:23:EB:0B:52:00 -36
00:25:84:22:FB:31 -77
00:17:DF:AA:9E:C3 -61
00:18:39:CC:77:49 -85
00:23:EB:0B:51:85 -68
00:25:84:22:F6:30 -62
00:23:EB:3A:17:A0 -45

17 59
00:17:DF:AA:C1:23 -53
00:17:DF:AA:C1:22 -53
00:18:39:CC:77:46 -73
00:17:DF:AA:9B:A2 -30
00:17:DF:AA:9B:A3 -29
00:17:DF:AA:9B:A0 -29
00:17:DF:AA:9E:C0 -62
00:23:EB:0B:4D:A1 -59
00:23:EB:0A:BF:50 -53
00:23:EB:0B:52:00 -37
00:17:DF:AA:9E:C3 -61
00:17:DF:AA:9E:C1 -61
00:1E:58:3E:1C:1D -73
00:17:DF:AA:9E:C2 -62
00:25:84:22:F6:30 -55
00:17:DF:AA:C1:20 -53
00:23:EB:3A:17:A0 -43

18 59
00:17:DF:AA:C1:23 -52
00:18:39:CC:77:46 -66
00:17:DF:AA:C1:22 -52
00:23:EB:3A:13:F0 -52
00:17:DF:AA:9B:A2 -32
00:17:DF:AA:9B:A3 -32
00:17:DF:AA:9B:A0 -31
00:17:DF:AA:9E:C0 -66
00:25:84:22:FE:D1 -74
00:23:EB:0B:4D:A1 -64
00:23:EB:3A:10:90 -58
00:23:EB:0B:52:00 -36
00:23:EB:0B:4F:60 -57
00:17:DF:AA:9E:C1 -60
00:23:EB:0B:51:85 -69
00:17:DF:AA:9E:C2 -66
00:17:DF:AA:C1:20 -52
00:17:DF:AA:C1:21 -52

17 59
00:17:DF:AA:C1:22 -53
00:18:39:CC:77:46 -66
00:17:DF:AA:9B:A2 -31
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A0 -31
00:17:DF:AA:9B:A1 -31
00:23:EB:0A:C1:E0 -72
00:23:EB:0B:4D:A1 -60
00:23:EB:0B:52:00 -42
00:23:EB:0B:4D:A0 -64
00:25:84:22:FB:31 -82
00:23:EB:0B:4F:60 -57
00:17:DF:AA:9E:C3 -62
00:1E:58:3E:1C:1D -66
00:17:DF:AA:9E:C2 -63
00:17:DF:AA:C1:20 -52
00:23:EB:3A:17:A0 -43

21 59
00:17:DF:AA:C1:23 -52
00:17:DF:AA:C1:22 -52
00:18:39:CC:77:46 -70
00:23:EB:3A:13:F0 -52
00:17:DF:AA:9B:A2 -31
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A0 -30
00:23:EB:0A:CB:F1 -82
00:23:EB:0A:C1:E0 -77
00:25:84:23:A2:D1 -65
00:23:EB:0B:4D:A1 -59
00:23:EB:0A:BF:50 -51
00:23:EB:3A:10:90 -52
00:25:84:22:FA:80 -75
00:23:EB:0B:4F:60 -55
00:17:DF:AA:9E:C3 -64
00:17:DF:AA:9E:C1 -64
00:1E:58:3E:1C:1D -62
00:17:DF:AA:9E:C2 -62
00:17:DF:AA:C1:20 -52
00:23:EB:3A:17:A0 -49

17 59
00:17:DF:AA:C1:23 -55
00:17:DF:AA:C1:22 -54
00:18:39:CC:77:46 -54
00:23:EB:3A:13:F0 -52
00:17:DF:AA:9B:A3 -31
00:17:DF:AA:9B:A0 -30
00:25:84:23:A2:D1 -65
00:23:EB:0B:4D:A1 -59
00:23:EB:0A:BF:50 -51
00:23:EB:3A:10:90 -52
00:23:EB:0B:4F:60 -55
00:17:DF:AA:9E:C3 -64
00:17:DF:AA:9E:C1 -64
00:1E:58:3E:1C:1D -62
00:17:DF:AA:9E:C2 -62
00:17:DF:AA:C1:21 -54
00:23:EB:3A:17:A0 -49

19 59
00:17:DF:AA:C1:23 -64
00:23:EB:3A:13:F0 -52
00:17:DF:AA:C1:22 -64
00:18:39:CC:77:46 -72
00:17:DF:AA:9B:A2 -32
00:17:DF:AA:9B:A3 -35
00:17:DF:AA:9E:C0 -64
00:17:DF:AA:9B:A0 -33
00:17:DF:AA:9B:A1 -32
00:23:EB:0B:4D:A1 -58
00:25:84:22:F8:31 -83
00:23:EB:0B:4D:A0 -58
00:25:84:22:FB:31 -79
00:23:EB:0B:4F:60 -52
00:17:DF:AA:9E:C3 -64
00:1E:58:3E:1C:1D -74
00:17:DF:AA:9E:C2 -65
00:17:DF:AA:C1:20 -52
00:17:DF:AA:C1:21 -52

16 59
00:23:EB:3A:13:F0 -52
00:17:DF:AA:C1:22 -52
00:18:39:CC:77:46 -70
00:17:DF:AA:9B:A2 -30
00:17:DF:AA:9B:A3 -33
00:17:DF:AA:9E:C0 -66
00:17:DF:AA:9B:A0 -31
00:25:84:22:FE:D0 -74
00:23:EB:0B:4D:A1 -61
00:23:EB:0B:52:00 -35
00:25:84:22:FB:31 -74
00:23:EB:0B:4F:60 -54
00:17:DF:AA:9E:C3 -58
00:17:DF:AA:9E:C1 -66
00:17:DF:AA:9E:C2 -61
00:17:DF:AA:C1:20 -52

18 60
00:18:39:CC:77:46 -71
00:23:EB:3A:13:F0 -49
00:17:DF:AA:9B:A2 -37
00:17:DF:AA:9B:A3 -34
00:17:DF:AA:9B:A0 -36
00:23:EB:0A:CB:F0 -79
00:17:DF:AA:9E:C0 -67
00:23:EB:0A:CB:F1 -69
00:23:EB:0B:51:E1 -70
00:25:84:23:A2:D1 -74
00:23:EB:0B:4D:A1 -68
00:23:EB:0A:BF:50 -66
00:23:EB:3A:10:90 -52
00:23:EB:0B:52:00 -32
00:25:84:22:FB:31 -72
00:17:DF:AA:9E:C3 -66
00:17:DF:AA:9E:C1 -67
00:17:DF:AA:C1:20 -52

17 60
00:17:DF:AA:C1:22 -53
00:18:39:CC:77:46 -71
00:23:EB:3A:13:F0 -49
00:17:DF:AA:9B:A2 -36
00:17:DF:AA:9B:A3 -34
00:17:DF:AA:9E:C0 -67
00:17:DF:AA:9B:A0 -34
00:23:EB:0A:CB:F1 -69
00:23:EB:0B:51:E1 -70
00:25:84:23:A2:D1 -74
00:23:EB:0A:BF:50 -66
00:23:EB:0B:4D:A1 -68
00:23:EB:0B:52:00 -32
00:17:DF:AA:9E:C3 -66
00:17:DF:AA:9E:C1 -67
00:1E:58:3E:1C:1D -73
00:17:DF:AA:C1:20 -53

16 60
00:17:DF:AA:C1:23 -55
00:17:DF:AA:C1:22 -56
00:18:39:CC:77:46 -62
00:17:DF:AA:9B:A2 -35
00:17:DF:AA:9B:A3 -34
00:17:DF:AA:9B:A0 -34
00:17:DF:AA:9E:C0 -64
00:23:EB:0A:BF:50 -64
00:23:EB:0B:52:00 -28
00:25:84:22:FB:30 -63
00:25:84:22:FB:31 -62
00:25:84:22:FF:90 -79
00:23:EB:0B:4F:60 -49
00:17:DF:AA:9E:C3 -65
00:17:DF:AA:C1:20 -58
00:23:EB:3A:17:A0 -49

20 60
00:17:DF:AA:C1:23 -54
00:17:DF:AA:C1:22 -55
00:18:39:CC:77:46 -56
00:17:DF:AA:9B:A2 -35
00:17:DF:AA:9B:A3 -34
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9E:C0 -64
00:23:EB:0A:CB:F1 -70
00:23:EB:3A:15:00 -84
00:23:EB:0A:BF:50 -64
00:25:84:22:F8:31 -81
00:25:84:22:FA:80 -77
00:23:EB:0B:52:00 -28
00:25:84:22:FB:30 -63
00:25:84:22:FB:31 -63
00:25:84:22:FF:90 -77
00:23:EB:0B:4F:60 -49
00:17:DF:AA:9E:C3 -65
00:17:DF:AA:C1:21 -55
00:23:EB:3A:17:A0 -49

17 60
00:17:DF:AA:C1:23 -55
00:18:39:CC:77:46 -58
00:17:DF:AA:C1:22 -55
00:17:DF:AA:9B:A2 -34
00:17:DF:AA:9B:A3 -34
00:17:DF:AA:9E:C0 -71
00:17:DF:AA:9B:A0 -34
00:23:EB:0B:4D:A1 -58
00:25:84:22:FA:80 -74
00:25:84:22:FB:30 -79
00:23:EB:0B:52:00 -31
00:25:84:22:FB:31 -64
00:17:DF:AA:9E:C3 -71
00:17:DF:AA:9E:C1 -71
00:17:DF:AA:9E:C2 -71
00:25:84:22:F6:30 -61
00:17:DF:AA:C1:20 -54

20 60
00:17:DF:AA:C1:23 -53
00:23:EB:3A:13:F0 -52
00:18:39:CC:77:46 -56
00:17:DF:AA:C1:22 -52
00:17:DF:AA:9B:A2 -35
00:17:DF:AA:9B:A3 -34
00:17:DF:AA:9B:A0 -34
00:17:DF:AA:9E:C0 -69
00:23:EB:0B:51:E1 -82
00:23:EB:0A:C1:E0 -81
00:25:84:23:A2:D1 -62
00:23:EB:0B:4D:A1 -57
00:23:EB:0B:52:00 -29
00:25:84:22:FB:31 -64
00:17:DF:AA:9E:C3 -68
00:17:DF:AA:9E:C1 -70
00:25:84:22:F6:30 -61
00:17:DF:AA:9E:C2 -68
00:17:DF:AA:C1:20 -52
00:23:EB:3A:17:A0 -49

21 60
00:17:DF:AA:C1:23 -53
00:23:EB:3A:13:F0 -52
00:18:39:CC:77:46 -56
00:17:DF:AA:C1:22 -52
00:17:DF:AA:9B:A2 -35
00:17:DF:AA:9B:A3 -34
00:17:DF:AA:9B:A0 -34
00:17:DF:AA:9E:C0 -69
00:23:EB:0B:51:E1 -84
00:23:EB:0A:C1:E0 -81
00:25:84:23:A2:D1 -62
00:23:EB:0B:4D:A1 -59
00:23:EB:0B:52:00 -29
00:23:EB:0B:4D:A0 -58
00:25:84:22:FB:31 -64
00:17:DF:AA:9E:C3 -68
00:17:DF:AA:9E:C1 -70
00:25:84:22:F6:30 -61
00:17:DF:AA:9E:C2 -68
00:17:DF:AA:C1:20 -52
00:23:EB:3A:17:A0 -49

19 60
00:17:DF:AA:C1:23 -58
00:23:EB:3A:13:F0 -57
00:17:DF:AA:C1:22 -53
00:18:39:CC:77:46 -61
00:17:DF:AA:9B:A2 -35
00:17:DF:AA:9B:A3 -34
00:17:DF:AA:9B:A0 -35
00:17:DF:AA:9E:C0 -72
00:23:EB:0B:51:E1 -76
00:23:EB:0B:4D:A1 -56
00:23:EB:3A:10:90 -54
00:23:EB:0B:52:00 -30
00:25:84:22:FB:31 -71
00:17:DF:AA:9E:C3 -73
00:17:DF:AA:9E:C1 -72
00:17:DF:AA:9E:C2 -71
00:17:DF:AA:C1:20 -55
00:17:DF:AA:C1:21 -55
00:23:EB:3A:17:A0 -47

18 60
00:17:DF:AA:C1:23 -56
00:17:DF:AA:C1:22 -56
00:18:39:CC:77:46 -61
00:17:DF:AA:9B:A2 -34
00:17:DF:AA:9B:A3 -35
00:23:EB:0B:4F:F5 -77
00:17:DF:AA:9B:A0 -34
00:17:DF:AA:9E:C0 -70
00:23:EB:0B:51:E1 -76
00:23:EB:0B:4D:A1 -58
00:25:84:22:FA:80 -78
00:23:EB:0B:52:00 -29
00:23:EB:0B:4D:A0 -56
00:17:DF:AA:9E:C3 -69
00:17:DF:AA:9E:C1 -69
00:1E:58:3E:1C:1D -69
00:17:DF:AA:9E:C2 -69
00:17:DF:AA:C1:20 -54

21 60
00:17:DF:AA:C1:23 -55
00:23:EB:3A:13:F0 -51
00:18:39:CC:77:46 -62
00:17:DF:AA:C1:22 -54
00:17:DF:AA:9B:A2 -35
00:17:DF:AA:9B:A3 -35
00:17:DF:AA:9B:A0 -35
00:23:EB:0B:4F:F5 -70
00:23:EB:0A:CB:F1 -81
00:25:84:23:A2:D1 -72
00:25:84:22:FE:D1 -75
00:23:EB:0A:BF:50 -61
00:23:EB:0B:51:E0 -83
00:23:EB:3A:10:90 -56
00:23:EB:3A:12:20 -78
00:23:EB:0B:52:00 -29
00:25:84:22:FB:30 -65
00:25:84:22:FB:31 -81
00:23:EB:0B:4F:60 -52
00:17:DF:AA:9E:C2 -73
00:17:DF:AA:C1:20 -52

17 61
00:17:DF:AA:C1:23 -46
00:17:DF:AA:C1:22 -46
00:18:39:CC:77:46 -70
00:17:DF:AA:9B:A2 -37
00:17:DF:AA:9B:A3 -37
00:17:DF:AA:9B:A0 -36
00:23:EB:0B:51:E1 -81
00:25:84:23:A2:D1 -65
00:23:EB:0B:4D:A1 -64
00:25:84:22:F8:30 -82
00:23:EB:0B:51:E0 -80
00:23:EB:0B:52:00 -25
00:17:DF:AA:9E:C1 -67
00:1E:58:3E:1C:1D -68
00:17:DF:AA:9E:C2 -68
00:17:DF:AA:C1:20 -55
00:23:EB:3A:17:A0 -46

19 61
00:17:DF:AA:C1:23 -49
00:18:39:CC:77:46 -76
00:17:DF:AA:C1:22 -49
00:23:EB:0B:4F:F5 -76
00:17:DF:AA:9E:C0 -69
00:23:EB:0B:51:E1 -77
00:25:84:23:A2:D0 -68
00:25:84:23:A2:D1 -63
00:25:84:22:FE:D1 -72
00:23:EB:0B:4D:A1 -60
00:23:EB:0B:51:E0 -78
00:23:EB:0B:52:00 -26
00:23:EB:0B:4D:A0 -62
00:23:EB:0B:4F:60 -55
00:17:DF:AA:9E:C1 -70
00:17:DF:AA:9E:C2 -69
00:25:84:22:F6:30 -65
00:17:DF:AA:C1:20 -49
00:23:EB:3A:17:A0 -46

23 61
00:17:DF:AA:C1:23 -55
00:23:EB:3A:13:F0 -43
00:18:39:CC:77:46 -73
00:17:DF:AA:C1:22 -55
00:17:DF:AA:9B:A3 -37
00:17:DF:AA:9E:C0 -69
00:23:EB:0B:4F:F5 -74
00:17:DF:AA:9B:A0 -36
00:23:EB:0B:51:E1 -75
00:25:84:23:A2:D0 -61
00:25:84:23:A2:D1 -66
00:25:84:22:FE:D1 -70
00:23:EB:0A:BF:50 -58
00:23:EB:0B:4D:A1 -60
00:25:84:22:F8:30 -80
00:23:EB:0B:51:E0 -76
00:23:EB:0B:52:00 -25
00:23:EB:0B:4D:A0 -59
00:23:EB:0B:4F:60 -61
00:17:DF:AA:9E:C3 -65
00:1E:58:3E:1C:1D -77
00:17:DF:AA:C1:20 -55
00:23:EB:3A:17:A0 -46

23 61
00:17:DF:AA:C1:23 -53
00:17:DF:AA:C1:22 -53
00:18:39:CC:77:46 -76
00:17:DF:AA:9B:A2 -41
00:17:DF:AA:9B:A3 -41
00:17:DF:AA:9B:A0 -42
00:23:EB:0B:4F:F5 -73
00:17:DF:AA:9E:C0 -69
00:17:DF:AA:9B:A1 -41
00:23:EB:0A:CB:F1 -71
00:23:EB:0B:51:E1 -78
00:25:84:23:A2:D1 -61
00:23:EB:0B:4D:A1 -58
00:25:84:22:F8:31 -83
00:25:84:22:FB:30 -69
00:23:EB:0B:52:00 -26
00:25:84:22:FB:31 -69
00:23:EB:0B:4D:A0 -64
00:17:DF:AA:9E:C3 -69
00:17:DF:AA:9E:C1 -69
00:17:DF:AA:9E:C2 -69
00:17:DF:AA:C1:20 -54
00:23:EB:3A:17:A0 -46

17 61
00:17:DF:AA:C1:23 -51
00:18:39:CC:77:46 -74
00:17:DF:AA:C1:22 -51
00:17:DF:AA:9E:C0 -63
00:23:EB:0B:4F:F5 -75
00:23:EB:0B:51:E1 -74
00:25:84:23:A2:D1 -61
00:25:84:22:FE:D1 -67
00:23:EB:0A:BF:50 -67
00:23:EB:0B:4D:A1 -61
00:23:EB:3A:12:20 -76
00:23:EB:0B:52:00 -29
00:23:EB:0B:4D:A0 -61
00:23:EB:0B:4F:60 -65
00:17:DF:AA:C1:20 -51
00:17:DF:AA:C1:21 -52
00:23:EB:3A:17:A0 -46

19 61
00:17:DF:AA:C1:23 -55
00:23:EB:3A:13:F0 -44
00:17:DF:AA:C1:22 -56
00:18:39:CC:77:46 -81
00:17:DF:AA:9B:A2 -41
00:17:DF:AA:9B:A3 -40
00:17:DF:AA:9B:A0 -41
00:23:EB:0B:4F:F5 -71
00:17:DF:AA:9E:C0 -72
00:25:84:23:A2:D1 -61
00:25:84:22:FE:D1 -71
00:23:EB:0A:BF:50 -64
00:23:EB:0B:52:00 -27
00:17:DF:AA:9E:C3 -74
00:17:DF:AA:9E:C1 -72
00:25:84:22:F6:30 -62
00:17:DF:AA:9E:C2 -75
00:17:DF:AA:C1:20 -56
00:23:EB:3A:17:A0 -53

17 61
00:17:DF:AA:C1:23 -50
00:17:DF:AA:C1:22 -50
00:18:39:CC:77:46 -78
00:17:DF:AA:9B:A2 -42
00:17:DF:AA:9B:A3 -43
00:17:DF:AA:9E:C0 -65
00:17:DF:AA:9B:A0 -42
00:23:EB:0B:51:E1 -77
00:23:EB:0B:4D:A1 -61
00:23:EB:0A:BF:50 -59
00:23:EB:0B:52:00 -27
00:25:84:22:FB:30 -67
00:25:84:22:FB:31 -69
00:23:EB:0B:51:85 -74
00:25:84:22:F6:30 -72
00:17:DF:AA:C1:20 -51
00:23:EB:3A:17:A0 -47

19 61
00:17:DF:AA:C1:23 -47
00:17:DF:AA:C1:22 -47
00:18:39:CC:77:46 -75
00:23:EB:0B:4F:F5 -72
00:17:DF:AA:9B:A0 -46
00:17:DF:AA:9E:C0 -70
00:23:EB:0B:51:E1 -74
00:25:84:23:A2:D1 -59
00:25:84:22:FE:D1 -67
00:23:EB:0B:4D:A1 -57
00:23:EB:0A:BF:50 -66
00:23:EB:0B:52:00 -28
00:23:EB:0B:4F:60 -55
00:17:DF:AA:9E:C3 -65
00:17:DF:AA:9E:C1 -67
00:25:84:22:F6:30 -72
00:17:DF:AA:9E:C2 -68
00:17:DF:AA:C1:20 -47
00:23:EB:3A:17:A0 -53

17 61
00:17:DF:AA:C1:23 -45
00:17:DF:AA:C1:22 -45
00:18:39:CC:77:46 -75
00:17:DF:AA:9E:C0 -66
00:23:EB:0B:51:E1 -70
00:25:84:23:A2:D0 -60
00:25:84:22:FE:D1 -69
00:23:EB:0A:BF:50 -64
00:23:EB:0B:4D:A1 -60
00:23:EB:0B:52:00 -30
00:23:EB:0B:4D:A0 -59
00:17:DF:AA:9E:C3 -67
00:17:DF:AA:9E:C1 -65
00:25:84:22:F6:30 -66
00:17:DF:AA:C1:20 -45
00:17:DF:AA:C1:21 -45
00:23:EB:3A:17:A0 -46

22 61
00:17:DF:AA:C1:23 -46
00:17:DF:AA:C1:22 -46
00:18:39:CC:77:46 -76
00:17:DF:AA:9B:A2 -42
00:17:DF:AA:9B:A3 -43
00:17:DF:AA:9B:A0 -42
00:17:DF:AA:9E:C0 -73
00:23:EB:0B:51:E1 -81
00:25:84:23:A2:D0 -59
00:25:84:23:A2:D1 -59
00:25:84:22:FE:D1 -70
00:23:EB:0A:BF:50 -61
00:23:EB:0B:4D:A1 -61
00:23:EB:3A:10:90 -62
00:23:EB:0B:52:00 -39
00:25:84:22:FB:31 -72
00:23:EB:0B:4D:A0 -61
00:17:DF:AA:9E:C3 -74
00:17:DF:AA:9E:C1 -74
00:1E:58:3E:1C:1D -74
00:17:DF:AA:9E:C2 -74
00:17:DF:AA:C1:20 -45

22 62
00:17:DF:AA:C1:23 -43
00:23:EB:3A:13:F0 -45
00:17:DF:AA:C1:22 -43
00:18:39:CC:77:46 -75
00:17:DF:AA:9B:A3 -45
00:17:DF:AA:9B:A0 -44
00:17:DF:AA:9B:A1 -43
00:23:EB:0A:CB:F1 -69
00:23:EB:0B:51:E1 -77
00:25:84:23:A2:D0 -62
00:25:84:23:A2:D1 -61
00:23:EB:0B:4D:A1 -61
00:23:EB:0A:BF:50 -69
00:25:84:22:FB:30 -60
00:23:EB:0B:52:00 -30
00:23:EB:0B:4D:A0 -64
00:25:84:22:FF:90 -81
00:17:DF:AA:9E:C1 -66
00:1E:58:3E:1C:1D -68
00:25:84:22:F6:30 -68
00:17:DF:AA:C1:20 -43
00:23:EB:3A:17:A0 -45

18 62
00:17:DF:AA:C1:23 -43
00:23:EB:3A:13:F0 -44
00:17:DF:AA:C1:22 -46
00:18:39:CC:77:46 -77
00:17:DF:AA:9B:A0 -43
00:17:DF:AA:9E:C0 -69
00:23:EB:0B:51:E1 -73
00:25:84:23:A2:D1 -62
00:23:EB:0B:4D:A1 -61
00:25:84:22:F8:31 -74
00:23:EB:3A:10:90 -48
00:23:EB:0B:52:00 -29
00:23:EB:0B:4D:A0 -62
00:17:DF:AA:9E:C3 -69
00:17:DF:AA:9E:C1 -70
00:17:DF:AA:9E:C2 -70
00:17:DF:AA:C1:20 -45
00:23:EB:3A:17:A0 -56

17 62
00:17:DF:AA:C1:23 -43
00:17:DF:AA:C1:22 -43
00:23:EB:3A:13:F0 -52
00:17:DF:AA:9B:A2 -39
00:17:DF:AA:9B:A3 -39
00:17:DF:AA:9E:C0 -69
00:17:DF:AA:9B:A0 -38
00:23:EB:0A:CB:F0 -75
00:23:EB:0B:51:E1 -72
00:25:84:23:A2:D1 -55
00:23:EB:0B:4D:A1 -57
00:25:84:22:FB:30 -60
00:23:EB:0B:52:00 -27
00:25:84:22:FB:31 -60
00:17:DF:AA:9E:C3 -71
00:17:DF:AA:9E:C2 -70
00:17:DF:AA:C1:20 -43

18 62
00:17:DF:AA:C1:23 -43
00:17:DF:AA:C1:22 -42
00:18:39:CC:77:46 -82
00:25:84:22:FB:B1 -75
00:17:DF:AA:9E:C0 -68
00:23:EB:0B:4F:F5 -75
00:23:EB:0B:51:E1 -69
00:25:84:22:FE:D1 -61
00:23:EB:0B:4D:A1 -59
00:23:EB:0B:51:E0 -67
00:23:EB:0B:52:00 -30
00:23:EB:0B:4D:A0 -60
00:23:EB:0B:4F:60 -52
00:17:DF:AA:9E:C3 -73
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C2 -68
00:17:DF:AA:C1:20 -44
00:23:EB:3A:17:A0 -50

16 62
00:25:84:22:F5:B0 -81
00:18:39:CC:77:46 -74
00:17:DF:AA:9B:A2 -36
00:17:DF:AA:9B:A3 -36
00:17:DF:AA:9E:C0 -65
00:17:DF:AA:9B:A0 -36
00:17:DF:AA:9B:A1 -36
00:23:EB:0A:CB:F1 -68
00:25:84:23:A2:D1 -60
00:23:EB:0B:4D:A1 -58
00:23:EB:0B:51:E0 -77
00:23:EB:0B:52:00 -25
00:25:84:22:FB:30 -60
00:25:84:22:FB:31 -60
00:17:DF:AA:9E:C3 -65
00:23:EB:3A:17:A0 -53

21 62
00:17:DF:AA:C1:23 -55
00:17:DF:AA:C1:22 -54
00:18:39:CC:77:46 -79
00:23:EB:3A:13:F0 -46
00:17:DF:AA:9B:A2 -36
00:17:DF:AA:9B:A3 -36
00:17:DF:AA:9E:C0 -66
00:17:DF:AA:9B:A0 -37
00:17:DF:AA:9B:A1 -37
00:23:EB:0A:CB:F1 -68
00:23:EB:0B:51:E1 -70
00:25:84:23:A2:D1 -58
00:23:EB:0B:4D:A1 -61
00:23:EB:0B:51:E0 -71
00:25:84:22:FB:30 -62
00:23:EB:0B:52:00 -29
00:23:EB:0B:4F:60 -55
00:17:DF:AA:9E:C1 -66
00:17:DF:AA:9E:C2 -66
00:17:DF:AA:C1:20 -54
00:17:DF:AA:C1:21 -54

17 62
00:23:EB:3A:13:F0 -42
00:17:DF:AA:9B:A2 -38
00:17:DF:AA:9B:A3 -38
00:17:DF:AA:9B:A0 -39
00:23:EB:0B:51:E1 -78
00:25:84:23:A2:D1 -60
00:25:84:22:FE:D0 -69
00:25:84:22:FE:D1 -62
00:23:EB:0B:4D:A1 -60
00:23:EB:0B:52:00 -29
00:25:84:22:FB:31 -63
00:23:EB:0B:4F:60 -56
00:17:DF:AA:9E:C1 -77
00:1E:58:3E:1C:1D -74
00:17:DF:AA:9E:C2 -78
00:17:DF:AA:C1:20 -53
00:23:EB:3A:17:A0 -53

16 62
00:17:DF:AA:C1:23 -53
00:17:DF:AA:C1:22 -51
00:18:39:CC:77:46 -83
00:23:EB:0B:51:E1 -76
00:25:84:23:A2:D0 -64
00:25:84:23:A2:D1 -65
00:25:84:22:FE:D1 -63
00:23:EB:0B:4D:A1 -60
00:23:EB:0A:BF:50 -68
00:23:EB:0B:51:E0 -74
00:23:EB:0B:52:00 -27
00:23:EB:0B:4F:60 -49
00:17:DF:AA:9E:C3 -73
00:25:84:22:F6:30 -72
00:17:DF:AA:C1:20 -53
00:17:DF:AA:C1:21 -55

17 62
00:17:DF:AA:C1:23 -49
00:17:DF:AA:C1:22 -49
00:18:39:CC:77:46 -81
00:17:DF:AA:9E:C0 -70
00:23:EB:0B:51:E1 -71
00:25:84:22:FE:D0 -61
00:25:84:23:A2:D1 -64
00:25:84:22:FE:D1 -61
00:25:84:23:1B:61 -80
