% do not modify the content
% generated by machine
% format: dimension   meta_grid
%         bssid       signal_strength
%         ......      ......

00:23:EB:3A:13:F0 -83
00:23:EB:3A:11:D0 -78
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -56
00:23:EB:0B:4F:F5 -80
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9B:A1 -56
00:23:EB:0B:4D:A1 -82
00:23:EB:0A:BF:50 -68
00:23:EB:3A:10:90 -32
00:23:EB:3A:12:20 -48
00:23:EB:0B:52:00 -66
00:23:EB:0B:4D:A0 -83
00:23:EB:3A:10:50 -69
00:23:EB:0B:51:55 -62
00:23:EB:0B:51:85 -50
00:23:EB:3A:17:A0 -70

19 87
00:18:39:CC:77:46 -58
00:23:EB:3A:13:F0 -82
00:23:EB:3A:11:D0 -78
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -57
00:23:EB:0B:4F:F5 -80
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9B:A1 -56
00:23:EB:0B:4D:A1 -82
00:23:EB:0A:BF:50 -73
00:23:EB:3A:10:90 -32
00:23:EB:3A:12:20 -47
00:23:EB:0B:52:00 -66
00:23:EB:0B:4D:A0 -83
00:23:EB:3A:10:50 -71
00:23:EB:0B:51:55 -77
00:23:EB:0B:51:85 -52
00:23:EB:3A:0F:00 -80
00:23:EB:3A:17:A0 -70

19 87
00:18:39:CC:77:46 -58
00:23:EB:3A:13:F0 -76
00:23:EB:3A:11:D0 -78
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -57
00:23:EB:0B:4F:F5 -80
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9B:A1 -57
00:23:EB:0B:4D:A1 -82
00:23:EB:0A:BF:50 -67
00:23:EB:3A:10:90 -34
00:23:EB:3A:12:20 -53
00:23:EB:0B:52:00 -58
00:23:EB:0B:4D:A0 -82
00:23:EB:3A:10:50 -71
00:23:EB:0B:51:55 -77
00:23:EB:0B:51:85 -51
00:23:EB:3A:0F:00 -80
00:23:EB:3A:17:A0 -64

19 87
00:18:39:CC:77:46 -57
00:23:EB:3A:13:F0 -82
00:23:EB:3A:11:D0 -78
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -56
00:23:EB:0B:4F:F5 -76
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9B:A1 -57
00:23:EB:0B:4D:A1 -82
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -32
00:23:EB:3A:12:20 -48
00:23:EB:0B:52:00 -58
00:23:EB:0B:4D:A0 -82
00:23:EB:3A:10:50 -71
00:23:EB:0B:51:55 -77
00:23:EB:0B:51:85 -52
00:23:EB:3A:0F:00 -80
00:23:EB:3A:17:A0 -64

16 87
00:18:39:CC:77:46 -56
00:23:EB:3A:13:F0 -77
00:23:EB:3A:11:D0 -70
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9B:A0 -57
00:23:EB:0B:4F:F5 -79
00:17:DF:AA:9B:A1 -59
00:23:EB:0A:BF:50 -83
00:23:EB:3A:10:90 -33
00:23:EB:3A:12:20 -49
00:23:EB:0B:52:00 -58
00:23:EB:3A:10:50 -82
00:23:EB:0B:51:55 -77
00:23:EB:0B:51:85 -51
00:25:84:22:F6:30 -82

17 87
00:18:39:CC:77:46 -57
00:23:EB:3A:13:F0 -77
00:23:EB:3A:11:D0 -79
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -58
00:23:EB:0B:4F:F5 -80
00:17:DF:AA:9B:A0 -58
00:17:DF:AA:9B:A1 -56
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -33
00:23:EB:3A:12:20 -48
00:23:EB:0B:52:00 -58
00:23:EB:3A:10:50 -74
00:23:EB:3A:11:30 -71
00:23:EB:0B:51:55 -77
00:23:EB:0B:51:85 -52
00:25:84:22:F6:30 -82

18 87
00:18:39:CC:77:46 -56
00:23:EB:3A:13:F0 -76
00:23:EB:3A:11:D0 -79
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -57
00:23:EB:0B:4F:F5 -80
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9B:A1 -56
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -39
00:23:EB:3A:12:20 -48
00:23:EB:0B:52:00 -58
00:23:EB:3A:10:50 -74
00:23:EB:3A:11:30 -80
00:23:EB:0B:51:55 -77
00:23:EB:0B:51:85 -51
00:25:84:22:F6:30 -82
00:23:EB:3A:0F:00 -78

19 87
00:18:39:CC:77:46 -60
00:23:EB:3A:13:F0 -76
00:23:EB:3A:11:D0 -79
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -56
00:23:EB:0B:4F:F5 -80
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9B:A1 -56
00:25:84:23:A2:D1 -80
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -35
00:23:EB:3A:12:20 -54
00:23:EB:0B:52:00 -58
00:23:EB:3A:10:50 -72
00:23:EB:3A:11:30 -80
00:23:EB:0B:51:55 -76
00:23:EB:0B:51:85 -74
00:25:84:22:F6:30 -82
00:23:EB:3A:0F:00 -83

18 82
00:23:EB:3A:13:F0 -78
00:18:39:CC:77:46 -55
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9E:C0 -70
00:23:EB:0B:4F:F5 -70
00:25:84:23:A2:D1 -83
00:23:EB:0B:4D:A1 -67
00:23:EB:3A:10:90 -42
00:23:EB:3A:12:20 -58
00:23:EB:0B:52:00 -61
00:23:EB:3A:10:50 -73
00:17:DF:AA:9E:C3 -77
00:23:EB:0B:51:85 -61
00:17:DF:AA:9E:C1 -70
00:17:DF:AA:9E:C2 -77
00:25:84:22:F6:30 -75

20 82
00:23:EB:3A:13:F0 -78
00:18:39:CC:77:46 -58
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A0 -49
00:17:DF:AA:9E:C0 -70
00:23:EB:0B:4F:F5 -70
00:23:EB:3A:15:00 -73
00:25:84:23:A2:D1 -84
00:23:EB:0B:4D:A1 -84
00:23:EB:3A:10:90 -41
00:23:EB:3A:12:20 -59
00:23:EB:0B:52:00 -61
00:23:EB:3A:10:50 -73
00:17:DF:AA:9E:C3 -69
00:17:DF:AA:9E:C1 -70
00:23:EB:0B:51:85 -61
00:17:DF:AA:9E:C2 -77
00:25:84:22:F6:30 -75
00:23:EB:3A:17:A0 -64

20 82
00:23:EB:3A:13:F0 -78
00:18:39:CC:77:46 -56
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9E:C0 -71
00:23:EB:0B:4F:F5 -74
00:23:EB:3A:15:00 -73
00:25:84:23:A2:D1 -84
00:23:EB:0B:4D:A1 -84
00:23:EB:3A:10:90 -42
00:23:EB:3A:12:20 -60
00:23:EB:0B:52:00 -58
00:23:EB:3A:10:50 -73
00:17:DF:AA:9E:C3 -69
00:17:DF:AA:9E:C1 -70
00:23:EB:0B:51:85 -68
00:17:DF:AA:9E:C2 -76
00:25:84:22:F6:30 -75
00:23:EB:3A:17:A0 -63

19 82
00:18:39:CC:77:46 -60
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A0 -49
00:17:DF:AA:9E:C0 -76
00:17:DF:AA:9B:A1 -49
00:23:EB:0A:C1:E0 -83
00:23:EB:0A:BF:50 -62
00:23:EB:0B:4D:A1 -70
00:23:EB:3A:10:90 -42
00:23:EB:0B:52:00 -64
00:23:EB:3A:10:50 -72
00:17:DF:AA:9E:C3 -73
00:17:DF:AA:9E:C1 -76
00:23:EB:0B:51:85 -58
00:25:84:22:F6:30 -78
00:17:DF:AA:9E:C2 -77
00:23:EB:3A:0F:00 -83
00:23:EB:3A:17:A0 -64

18 82
00:23:EB:3A:13:F0 -72
00:18:39:CC:77:46 -58
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -49
00:23:EB:0B:4F:F5 -74
00:17:DF:AA:9B:A0 -50
00:23:EB:0A:C1:E0 -83
00:23:EB:0A:BF:50 -73
00:23:EB:3A:10:90 -42
00:23:EB:3A:12:20 -58
00:23:EB:0B:52:00 -64
00:23:EB:3A:10:50 -66
00:23:EB:0B:4F:60 -82
00:17:DF:AA:9E:C3 -70
00:23:EB:0B:51:85 -57
00:17:DF:AA:9E:C1 -69
00:17:DF:AA:9E:C2 -69
00:23:EB:3A:17:A0 -67

16 82
00:18:39:CC:77:46 -60
00:23:EB:3A:13:F0 -77
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9E:C0 -77
00:17:DF:AA:9B:A0 -50
00:23:EB:0A:C1:E0 -83
00:23:EB:3A:10:90 -42
00:23:EB:3A:12:20 -59
00:23:EB:3A:10:50 -75
00:17:DF:AA:9E:C3 -77
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C1 -77
00:25:84:22:F6:30 -83
00:17:DF:AA:9E:C2 -67
00:23:EB:3A:17:A0 -67

17 82
00:23:EB:3A:13:F0 -68
00:18:39:CC:77:46 -67
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9B:A1 -62
00:23:EB:0A:C1:E0 -62
00:23:EB:3A:15:00 -55
00:23:EB:0B:4D:A1 -80
00:23:EB:0A:BF:50 -60
00:23:EB:3A:10:90 -49
00:23:EB:3A:12:20 -70
00:23:EB:0B:52:00 -57
00:17:DF:AA:9E:C3 -77
00:17:DF:AA:9E:C1 -76
00:17:DF:AA:9E:C2 -77
00:23:EB:3A:17:A0 -71

16 82
00:18:39:CC:77:46 -56
00:23:EB:3A:13:F0 -77
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9E:C0 -71
00:23:EB:3A:15:00 -82
00:23:EB:0A:C1:E0 -82
00:23:EB:0B:4D:A1 -78
00:23:EB:3A:10:90 -43
00:23:EB:3A:12:20 -60
00:23:EB:0B:4D:A0 -79
00:23:EB:3A:10:50 -75
00:17:DF:AA:9E:C3 -77
00:17:DF:AA:9E:C1 -72
00:17:DF:AA:9E:C2 -71

19 82
00:18:39:CC:77:46 -64
00:23:EB:3A:13:F0 -78
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9E:C0 -66
00:23:EB:3A:15:00 -73
00:23:EB:0A:C1:E0 -83
00:23:EB:0A:BF:50 -71
00:23:EB:0B:4D:A1 -78
00:23:EB:3A:10:90 -49
00:02:2D:54:F0:FA -80
00:23:EB:3A:12:20 -68
00:23:EB:0B:4D:A0 -79
00:23:EB:3A:10:50 -68
00:17:DF:AA:9E:C3 -67
00:17:DF:AA:9E:C1 -67
00:17:DF:AA:9E:C2 -67
00:23:EB:3A:0F:00 -78

20 82
00:23:EB:3A:13:F0 -58
00:18:39:CC:77:46 -56
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -52
00:23:EB:0B:4F:F5 -74
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9B:A1 -54
00:23:EB:0A:C1:E0 -83
00:23:EB:3A:15:00 -55
00:23:EB:0A:BF:50 -59
00:23:EB:0B:4D:A1 -75
00:23:EB:3A:10:90 -57
00:23:EB:0B:52:00 -57
00:23:EB:0B:4D:A0 -80
00:23:EB:3A:11:30 -82
00:17:DF:AA:9E:C3 -70
00:23:EB:0B:51:85 -61
00:17:DF:AA:9E:C2 -69
00:25:84:22:F6:30 -83
00:23:EB:3A:17:A0 -67

20 83
00:17:DF:AA:C1:23 -68
00:18:39:CC:77:46 -56
00:23:EB:3A:13:F0 -78
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:23:EB:0B:4F:F5 -72
00:17:DF:AA:9E:C0 -70
00:17:DF:AA:9B:A0 -55
00:23:EB:0A:BF:50 -79
00:23:EB:3A:10:90 -34
00:23:EB:3A:12:20 -62
00:25:84:22:FB:30 -84
00:23:EB:0B:52:00 -56
00:25:84:22:FB:31 -83
00:23:EB:3A:10:50 -71
00:23:EB:0B:51:55 -82
00:17:DF:AA:9E:C1 -69
00:23:EB:0B:51:85 -70
00:17:DF:AA:C1:20 -63
00:23:EB:3A:17:A0 -61

16 83
00:17:DF:AA:C1:23 -75
00:18:39:CC:77:46 -52
00:17:DF:AA:C1:22 -76
00:23:EB:3A:13:F0 -74
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9B:A1 -52
00:23:EB:0A:BF:50 -71
00:23:EB:3A:10:90 -35
00:23:EB:3A:12:20 -59
00:25:84:22:FB:30 -84
00:17:DF:AA:9E:C3 -75
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C2 -75
00:17:DF:AA:C1:20 -77

21 83
00:17:DF:AA:C1:23 -75
00:18:39:CC:77:46 -52
00:17:DF:AA:C1:22 -76
00:23:EB:3A:13:F0 -74
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9E:C0 -69
00:17:DF:AA:9B:A0 -54
00:17:DF:AA:9B:A1 -52
00:23:EB:0B:4D:A1 -79
00:23:EB:0A:BF:50 -71
00:23:EB:3A:10:90 -40
00:23:EB:3A:12:20 -59
00:25:84:22:FB:30 -84
00:17:DF:AA:9E:C3 -70
00:23:EB:0B:51:55 -83
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C1 -70
00:17:DF:AA:9E:C2 -75
00:25:84:22:F6:30 -73
00:17:DF:AA:C1:20 -77

19 83
00:17:DF:AA:C1:23 -71
00:17:DF:AA:C1:22 -71
00:18:39:CC:77:46 -55
00:17:DF:AA:9B:A2 -59
00:17:DF:AA:9B:A3 -59
00:17:DF:AA:9B:A0 -61
00:17:DF:AA:9B:A1 -61
00:23:EB:0A:BF:50 -71
00:23:EB:3A:10:90 -34
00:23:EB:3A:12:20 -60
00:23:EB:0B:4D:A0 -81
00:23:EB:3A:10:50 -70
00:23:EB:3A:11:30 -76
00:17:DF:AA:9E:C3 -72
00:17:DF:AA:9E:C1 -70
00:23:EB:0B:51:85 -62
00:17:DF:AA:9E:C2 -72
00:17:DF:AA:C1:20 -71
00:23:EB:3A:17:A0 -65

18 83
00:17:DF:AA:C1:23 -74
00:17:DF:AA:C1:22 -68
00:23:EB:3A:11:D0 -77
00:18:39:CC:77:46 -55
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -58
00:17:DF:AA:9B:A0 -60
00:23:EB:0B:4F:F5 -69
00:23:EB:0B:4D:A1 -77
00:23:EB:0A:BF:50 -73
00:23:EB:3A:10:90 -32
00:23:EB:3A:12:20 -69
00:23:EB:0B:52:00 -58
00:23:EB:0B:4D:A0 -80
00:17:DF:AA:9E:C3 -70
00:23:EB:0B:51:85 -60
00:17:DF:AA:9E:C2 -70
00:17:DF:AA:C1:20 -74

21 83
00:17:DF:AA:C1:23 -74
00:23:EB:3A:11:D0 -77
00:18:39:CC:77:46 -57
00:17:DF:AA:C1:22 -68
00:23:EB:3A:13:F0 -73
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -58
00:17:DF:AA:9E:C0 -70
00:17:DF:AA:9B:A0 -59
00:17:DF:AA:9B:A1 -58
00:23:EB:0B:4D:A1 -79
00:23:EB:3A:10:90 -33
00:23:EB:3A:12:20 -61
00:23:EB:0B:52:00 -55
00:25:84:22:FB:30 -84
00:23:EB:0B:4D:A0 -78
00:23:EB:3A:10:50 -65
00:23:EB:0B:51:85 -61
00:17:DF:AA:9E:C1 -70
00:17:DF:AA:9E:C2 -69
00:17:DF:AA:C1:20 -68

16 83
00:18:39:CC:77:46 -57
00:23:EB:3A:13:F0 -72
00:17:DF:AA:9B:A2 -59
00:17:DF:AA:9B:A3 -58
00:17:DF:AA:9E:C0 -67
00:17:DF:AA:9B:A0 -58
00:23:EB:0B:4D:A1 -77
00:23:EB:3A:10:90 -32
00:23:EB:0B:52:00 -55
00:23:EB:0B:4D:A0 -76
00:23:EB:3A:10:50 -70
00:23:EB:0B:51:55 -82
00:23:EB:0B:51:85 -62
00:17:DF:AA:9E:C2 -68
00:17:DF:AA:C1:21 -67
00:23:EB:3A:17:A0 -58

19 83
00:23:EB:3A:13:F0 -68
00:18:39:CC:77:46 -55
00:17:DF:AA:9B:A2 -60
00:17:DF:AA:9B:A3 -60
00:17:DF:AA:9E:C0 -67
00:17:DF:AA:9B:A0 -61
00:23:EB:0B:4D:A1 -79
00:23:EB:3A:10:90 -35
00:23:EB:3A:12:20 -64
00:23:EB:0B:52:00 -53
00:23:EB:0B:4D:A0 -76
00:23:EB:3A:10:50 -70
00:17:DF:AA:9E:C3 -80
00:23:EB:0B:51:55 -82
00:23:EB:0B:51:85 -62
00:17:DF:AA:9E:C1 -81
00:17:DF:AA:9E:C2 -80
00:17:DF:AA:C1:21 -69
00:23:EB:3A:17:A0 -60

20 83
00:17:DF:AA:C1:23 -67
00:23:EB:3A:13:F0 -77
00:23:EB:3A:11:D0 -75
00:18:39:CC:77:46 -55
00:17:DF:AA:C1:22 -75
00:17:DF:AA:9B:A2 -60
00:17:DF:AA:9B:A3 -59
00:17:DF:AA:9B:A0 -59
00:23:EB:0B:4D:A1 -80
00:23:EB:0A:BF:50 -65
00:23:EB:3A:10:90 -34
00:23:EB:3A:12:20 -62
00:23:EB:0B:52:00 -64
00:23:EB:0B:4D:A0 -76
00:23:EB:3A:10:50 -68
00:17:DF:AA:9E:C3 -77
00:23:EB:0B:51:85 -65
00:17:DF:AA:9E:C1 -77
00:17:DF:AA:9E:C2 -75
00:23:EB:3A:17:A0 -58

18 83
00:23:EB:3A:11:D0 -75
00:18:39:CC:77:46 -58
00:17:DF:AA:C1:22 -77
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A0 -49
00:17:DF:AA:9E:C0 -71
00:23:EB:0A:BF:50 -65
00:23:EB:0B:4D:A1 -65
00:23:EB:3A:10:90 -39
00:23:EB:3A:12:20 -62
00:23:EB:0B:52:00 -64
00:23:EB:0B:4D:A0 -66
00:23:EB:3A:10:50 -76
00:17:DF:AA:9E:C3 -70
00:17:DF:AA:9E:C1 -70
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C2 -71

18 84
00:23:EB:3A:13:F0 -76
00:18:39:CC:77:46 -53
00:23:EB:3A:11:D0 -76
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -49
00:23:EB:0B:4F:F5 -71
00:17:DF:AA:9B:A0 -49
00:17:DF:AA:9B:A1 -49
00:23:EB:0B:4D:A1 -71
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -37
00:23:EB:3A:12:20 -62
00:23:EB:0B:52:00 -61
00:23:EB:0B:4D:A0 -75
00:23:EB:3A:10:50 -74
00:23:EB:0B:51:55 -80
00:23:EB:0B:51:85 -58
00:23:EB:3A:17:A0 -60

20 84
00:23:EB:3A:13:F0 -76
00:18:39:CC:77:46 -53
00:23:EB:3A:11:D0 -76
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A0 -50
00:23:EB:0B:4F:F5 -71
00:17:DF:AA:9B:A1 -49
00:23:EB:0B:4D:A1 -70
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -39
00:23:EB:3A:12:20 -63
00:23:EB:0B:52:00 -62
00:23:EB:0B:4D:A0 -75
00:23:EB:3A:10:50 -64
00:23:EB:0B:51:55 -80
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C1 -82
00:17:DF:AA:C1:20 -80
00:23:EB:3A:17:A0 -60

20 84
00:23:EB:3A:13:F0 -76
00:18:39:CC:77:46 -53
00:23:EB:3A:11:D0 -76
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A0 -50
00:23:EB:0B:4F:F5 -71
00:17:DF:AA:9B:A1 -49
00:23:EB:0B:4D:A1 -70
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -37
00:23:EB:3A:12:20 -61
00:23:EB:0B:52:00 -62
00:23:EB:0B:4D:A0 -75
00:23:EB:3A:10:50 -64
00:23:EB:0B:51:55 -80
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C1 -82
00:17:DF:AA:C1:20 -80
00:23:EB:3A:17:A0 -60

20 84
00:23:EB:3A:13:F0 -76
00:18:39:CC:77:46 -59
00:23:EB:3A:11:D0 -76
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A0 -50
00:23:EB:0B:4F:F5 -71
00:17:DF:AA:9B:A1 -49
00:23:EB:0B:4D:A1 -72
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -39
00:23:EB:3A:12:20 -58
00:23:EB:0B:52:00 -62
00:23:EB:0B:4D:A0 -75
00:23:EB:3A:10:50 -67
00:23:EB:0B:51:55 -80
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C1 -82
00:17:DF:AA:C1:20 -80
00:23:EB:3A:17:A0 -60

20 84
00:23:EB:3A:13:F0 -77
00:18:39:CC:77:46 -53
00:23:EB:3A:11:D0 -76
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A0 -50
00:23:EB:0B:4F:F5 -71
00:17:DF:AA:9B:A1 -49
00:23:EB:0B:4D:A1 -72
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -37
00:23:EB:3A:12:20 -61
00:23:EB:0B:52:00 -62
00:23:EB:0B:4D:A0 -78
00:23:EB:3A:10:50 -65
00:23:EB:0B:51:55 -80
00:23:EB:0B:51:85 -61
00:17:DF:AA:9E:C1 -82
00:17:DF:AA:C1:20 -80
00:23:EB:3A:17:A0 -60

20 84
00:23:EB:3A:13:F0 -77
00:18:39:CC:77:46 -58
00:23:EB:3A:11:D0 -76
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9B:A0 -52
00:23:EB:0B:4F:F5 -71
00:17:DF:AA:9B:A1 -49
00:23:EB:0B:4D:A1 -72
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -39
00:23:EB:3A:12:20 -58
00:23:EB:0B:52:00 -56
00:23:EB:0B:4D:A0 -78
00:23:EB:3A:10:50 -66
00:23:EB:0B:51:55 -77
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C1 -82
00:17:DF:AA:C1:20 -80
00:23:EB:3A:17:A0 -60

20 84
00:23:EB:3A:13:F0 -77
00:18:39:CC:77:46 -56
00:23:EB:3A:11:D0 -76
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A0 -50
00:23:EB:0B:4F:F5 -71
00:17:DF:AA:9B:A1 -49
00:23:EB:0B:4D:A1 -72
00:23:EB:0A:BF:50 -75
00:23:EB:3A:10:90 -36
00:23:EB:3A:12:20 -63
00:23:EB:0B:52:00 -56
00:23:EB:0B:4D:A0 -78
00:23:EB:3A:10:50 -66
00:23:EB:0B:51:55 -77
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C1 -82
00:17:DF:AA:C1:20 -80
00:23:EB:3A:17:A0 -60

18 84
00:23:EB:3A:13:F0 -68
00:23:EB:3A:11:D0 -61
00:18:39:CC:77:46 -58
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A0 -51
00:23:EB:0B:4F:F5 -74
00:17:DF:AA:9B:A1 -55
00:23:EB:0A:BF:50 -74
00:23:EB:0B:4D:A1 -74
00:23:EB:3A:10:90 -42
00:23:EB:3A:12:20 -60
00:23:EB:0B:52:00 -61
00:23:EB:0B:4D:A0 -79
00:23:EB:3A:10:50 -66
00:23:EB:0B:51:55 -57
00:23:EB:0B:51:85 -64
00:23:EB:3A:17:A0 -69

18 84
00:23:EB:3A:13:F0 -75
00:23:EB:3A:11:D0 -56
00:18:39:CC:77:46 -59
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A0 -49
00:23:EB:0B:4F:F5 -74
00:17:DF:AA:9B:A1 -49
00:23:EB:0A:BF:50 -75
00:23:EB:0B:4D:A1 -76
00:23:EB:3A:10:90 -36
00:23:EB:3A:12:20 -64
00:23:EB:0B:52:00 -61
00:23:EB:0B:4D:A0 -81
00:23:EB:3A:10:50 -66
00:23:EB:0B:51:55 -57
00:23:EB:0B:51:85 -64
00:23:EB:3A:17:A0 -69

17 84
00:23:EB:3A:13:F0 -60
00:18:39:CC:77:46 -60
00:23:EB:3A:11:D0 -56
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -51
00:23:EB:0B:4F:F5 -81
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9B:A1 -52
00:23:EB:3A:15:00 -82
00:23:EB:0A:BF:50 -74
00:23:EB:0B:4D:A1 -73
00:23:EB:3A:10:90 -41
00:23:EB:3A:12:20 -59
00:23:EB:0B:52:00 -63
00:23:EB:0B:4D:A0 -76
00:23:EB:0B:51:55 -60
00:23:EB:0B:51:85 -62

18 81
00:23:EB:3A:11:D0 -56
00:18:39:CC:77:46 -64
00:23:EB:3A:13:F0 -78
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9B:A0 -50
00:23:EB:0B:4F:F5 -81
00:17:DF:AA:9B:A1 -50
00:23:EB:3A:15:00 -83
00:23:EB:0A:BF:50 -74
00:23:EB:0B:4D:A1 -76
00:23:EB:3A:10:90 -37
00:23:EB:3A:12:20 -57
00:23:EB:0B:52:00 -63
00:23:EB:0B:4D:A0 -77
00:23:EB:3A:10:50 -67
00:23:EB:0B:51:55 -79
00:23:EB:0B:51:85 -66

16 81
00:17:DF:AA:C1:23 -73
00:18:39:CC:77:46 -60
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A0 -52
00:17:DF:AA:9B:A1 -50
00:25:84:23:A2:D1 -77
00:23:EB:0B:4D:A1 -68
00:23:EB:3A:10:90 -41
00:23:EB:0B:4D:A0 -64
00:23:EB:3A:10:50 -65
00:17:DF:AA:9E:C3 -70
00:17:DF:AA:9E:C1 -70
00:23:EB:0B:51:85 -61
00:17:DF:AA:9E:C2 -70
00:23:EB:3A:17:A0 -60

19 81
00:23:EB:3A:13:F0 -65
00:18:39:CC:77:46 -60
00:23:EB:3A:11:D0 -57
00:23:EB:0A:C2:15 -60
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A0 -49
00:23:EB:0A:CB:F0 -57
00:17:DF:AA:9B:A1 -60
00:23:EB:0A:CB:F1 -82
00:23:EB:0A:C1:E0 -83
00:23:EB:0B:4D:A1 -64
00:23:EB:3A:10:90 -59
00:23:EB:0B:52:00 -48
00:23:EB:3A:10:50 -64
00:17:DF:AA:9E:C3 -69
00:17:DF:AA:9E:C1 -69
00:17:DF:AA:C1:20 -74
00:23:EB:3A:0F:00 -83

19 81
00:17:DF:AA:C1:23 -70
00:23:EB:3A:13:F0 -69
00:18:39:CC:77:46 -53
00:17:DF:AA:C1:22 -70
00:17:DF:AA:9B:A2 -49
